,fit_time,score_time,test_roc_auc,train_roc_auc,test_f1,train_f1,test_balanced_accuracy,train_balanced_accuracy,model,subject,session,task,acquisition,run,processing,space,recording,split,description
0,0.9052853584289551,0.036707162857055664,0.760059612518629,0.9517126818650476,0.380952380952381,0.7155963302752292,0.6326378539493294,0.8162733417344483,CBLE,A02,,overt,,,ica,,,,
1,0.7911319732666016,0.03664207458496094,0.8852459016393442,0.9576125558483217,0.6,0.7222222222222223,0.7481371087928465,0.8179344713025547,CBLE,A02,,overt,,,ica,,,,
2,1.4588892459869385,0.03734946250915527,0.8861111111111111,0.9557337051237365,0.45454545454545453,0.7222222222222222,0.6666666666666666,0.8222377134890206,CBLE,A02,,overt,,,ica,,,,
3,1.3714466094970703,0.035533905029296875,0.8611111111111112,0.9599744394097827,0.45454545454545453,0.7610619469026548,0.6666666666666666,0.8556698036481933,CBLE,A02,,overt,,,ica,,,,
4,2.4748892784118652,0.0347745418548584,0.9277777777777777,0.956372719879168,0.4,0.7499999999999999,625,0.828860230045312,CBLE,A02,,overt,,,ica,,,,
5,1.354050636291504,0.036168575286865234,0.8666666666666667,0.9614067138616122,0.380952380952381,0.7339449541284404,0.6318181818181818,0.8266156656770953,CBLE,A02,,overt,,,ica,,,,
6,2.704744338989258,0.039197444915771484,0.7779433681073025,0.9578416771680605,0.5,0.7289719626168225,0.6944858420268256,0.8195956008706611,wCBLE,A02,,overt,,,ica,,,,
7,3.598785638809204,0.03602886199951172,0.886736214605067,0.95698247221904,0.631578947368421,0.7358490566037735,0.7563338301043219,0.8212567304387673,wCBLE,A02,,overt,,,ica,,,,
8,6.672826766967773,0.03746676445007324,0.911111111111111,0.9553270593702801,0.5,0.7407407407407408,0.6833333333333333,0.8326652724526549,wCBLE,A02,,overt,,,ica,,,,
9,3.6236050128936768,0.03667712211608887,0.8583333333333334,0.965551295457186,0.5217391304347826,0.7499999999999999,0.7083333333333333,0.828860230045312,wCBLE,A02,,overt,,,ica,,,,
10,3.245842456817627,0.03633999824523926,0.9152777777777777,0.9631114209364471,0.26666666666666666,0.7450980392156862,575,0.8217439293598234,wCBLE,A02,,overt,,,ica,,,,
11,4.42190146446228,0.03662610054016113,0.8636363636363636,0.9691710436172642,0.4210526315789474,0.7567567567567567,0.6484848484848484,0.8438570449874401,wCBLE,A02,,overt,,,ica,,,,
12,0.10437512397766113,0.01840662956237793,0.8926974664679582,0.98854393401306,0.6,0.8771929824561403,0.7481371087928465,0.9210677053499827,tLDA,A02,,overt,,,ica,,,,
13,0.06750655174255371,0.009722232818603516,0.9344262295081966,0.9893458586321457,0.7000000000000001,0.896551724137931,0.8017883755588673,0.9383090846603277,tLDA,A02,,overt,,,ica,,,,
14,0.10814857482910156,0.01564764976501465,0.9138888888888889,0.9889624724061811,375,0.8828828828828829,0.6166666666666667,0.9215464157081446,tLDA,A02,,overt,,,ica,,,,
15,0.08728742599487305,0.017228364944458008,0.8583333333333333,0.9904147786685256,0.4761904761904762,0.8965517241379309,675,0.944550946903683,tLDA,A02,,overt,,,ica,,,,
16,0.10744738578796387,0.015320062637329102,0.8666666666666667,0.991925177181364,375,0.9026548672566371,0.6166666666666667,0.9390902753572674,tLDA,A02,,overt,,,ica,,,,
17,0.10643410682678223,0.012090682983398438,0.8378787878787879,0.9924069422242521,0.3529411764705882,0.9310344827586207,0.6113636363636363,0.958894724823019,tLDA,A02,,overt,,,ica,,,,
